filename,index,quality,bpp_dct,bpp_jpeg,jpeg_quality_used,compression_ratio,sigma_adaptive,psnr_dct,ssim_dct,lpips_dct,kurt_dct,sigma_r_dct,tail_frac_dct,psnr_dncnn_pq,ssim_dncnn_pq,lpips_dncnn_pq,kurt_dncnn_pq,kurt_exc_dncnn_pq,sigma_r_dncnn_pq,skew_dncnn_pq,tail_frac_dncnn_pq,gain_psnr_dncnn_pq,psnr_dncnn_gl,ssim_dncnn_gl,lpips_dncnn_gl,kurt_dncnn_gl,kurt_exc_dncnn_gl,sigma_r_dncnn_gl,skew_dncnn_gl,tail_frac_dncnn_gl,gain_psnr_dncnn_gl,psnr_ffdnet_pq,ssim_ffdnet_pq,lpips_ffdnet_pq,kurt_ffdnet_pq,kurt_exc_ffdnet_pq,sigma_r_ffdnet_pq,skew_ffdnet_pq,tail_frac_ffdnet_pq,gain_psnr_ffdnet_pq,psnr_ffdnet_gl,ssim_ffdnet_gl,lpips_ffdnet_gl,kurt_ffdnet_gl,kurt_exc_ffdnet_gl,sigma_r_ffdnet_gl,skew_ffdnet_gl,tail_frac_ffdnet_gl,gain_psnr_ffdnet_gl,psnr_arcnn_pq,ssim_arcnn_pq,lpips_arcnn_pq,kurt_arcnn_pq,kurt_exc_arcnn_pq,sigma_r_arcnn_pq,skew_arcnn_pq,tail_frac_arcnn_pq,gain_psnr_arcnn_pq,psnr_arcnn_gl,ssim_arcnn_gl,lpips_arcnn_gl,kurt_arcnn_gl,kurt_exc_arcnn_gl,sigma_r_arcnn_gl,skew_arcnn_gl,tail_frac_arcnn_gl,gain_psnr_arcnn_gl
0033.png,3,10,0.2465,0.2435,2,97.3548,0.037188,26.9017,0.822021,,12.023543847567549,9.482905631309436,0.0246734619140625,27.648,0.845666,,13.24683122103628,10.24683122103628,8.309399894137405,0.32480268561951553,0.023773193359375,0.7463,27.509,0.837142,,12.238370479177151,9.238370479177151,8.555994161332388,0.22998500020738707,0.0230865478515625,0.6073,22.3862,0.499422,,13.433656526932582,10.433656526932582,12.636413455313273,0.28105828832249324,0.0330963134765625,-4.5155,27.1796,0.843831,,13.171554729706722,10.171554729706722,8.889041612876008,0.015024213789054754,0.0245361328125,0.2779,27.5653,0.84615,,13.548723769918537,10.548723769918537,8.415009837525435,0.17614913632495777,0.024200439453125,0.6636,27.2585,0.834962,,12.31715832323022,9.31715832323022,8.909838682303398,0.12356564238093255,0.0246429443359375,0.3568
0033.png,3,25,0.4565,0.4521,15,52.5743,0.026359,29.8002,0.887138,,13.291990310432212,6.721513068110156,0.0239105224609375,30.8443,0.907788,,16.37703190201186,13.377031902011861,5.5362502347618845,0.18274826832233407,0.0229339599609375,1.0441,30.4788,0.896265,,14.78147051156768,11.78147051156768,5.954333844538274,0.2786468746906857,0.0231781005859375,0.6786,23.1375,0.746626,,9.695694050473875,6.695694050473875,10.046020592241534,1.3521184312399872,0.0230255126953125,-6.6627,29.3652,0.889671,,15.001954392967379,12.001954392967379,6.906030884409591,0.15404095972092519,0.02630615234375,-0.435,30.26,0.89595,,14.232181219498345,11.232181219498345,6.196628069238741,0.1688532484587161,0.0228271484375,0.4598,30.218,0.896362,,14.233259160811485,11.233259160811485,6.244227707230242,0.10859802675063294,0.0242156982421875,0.4178
0033.png,3,50,0.7147,0.7133,38,33.5795,0.020154,31.9247,0.922521,,12.080992587629629,5.1392782044674306,0.0237884521484375,31.915,0.92247,,12.069213407489356,9.069213407489356,5.149009995541492,0.1310802553458128,0.0238189697265625,-0.0097,32.5505,0.9275,,13.130790978070554,10.130790978070554,4.549259201596618,0.2950004087669116,0.0234832763671875,0.6258,28.175,0.679651,,5.439912626041433,2.4399126260414334,8.586916904300843,-0.9196726583778662,0.009368896484375,-3.7497,30.5041,0.910648,,15.307135058340414,12.307135058340414,6.138251310318185,0.17681387155715114,0.025848388671875,-1.4206,32.3201,0.926671,,12.51061647459808,9.51061647459808,4.771470104896747,0.269021204554098,0.0234222412109375,0.3954,32.4021,0.929551,,13.327984622274878,10.327984622274878,4.700882115577894,0.10727412615393982,0.02435302734375,0.4774
0033.png,3,75,1.0715,1.0684,69,22.3975,0.014446,34.1148,0.948416,,10.305773989369593,3.6837767237681027,0.0243988037109375,34.7814,0.953717,,11.227105393097274,8.227105393097274,3.147434108950635,0.22698940186348351,0.0236053466796875,0.6666,34.4764,0.949478,,10.793729266801643,7.793729266801643,3.375657050931851,0.278102107723509,0.023040771484375,0.3616,26.1928,0.73563,,10.129817580848716,7.129817580848716,6.188004583689054,-0.3951312332098663,0.0553741455078125,-7.922,31.0926,0.921384,,15.88035162408121,12.88035162408121,5.786039871153694,0.24683318717253158,0.02618408203125,-3.0222,34.0542,0.946649,,10.48046304609303,7.48046304609303,3.732932993304334,0.01939786949157009,0.02301025390625,-0.0606,34.3643,0.951484,,12.546392957306777,9.546392957306777,3.4836248847673574,0.018241006816727415,0.0240478515625,0.2495
0033.png,3,90,1.789,1.7708,88,13.4152,0.008182,37.1924,0.971011,,8.346564353968548,2.0862831287417314,0.0212860107421875,37.1926,0.971011,,8.345989730556502,5.345989730556502,2.086237549673194,0.11776187901416948,0.0212554931640625,0.0002,37.075,0.969017,,8.38659945064519,5.386599450645191,2.1314576720040552,0.21251189215898783,0.0192108154296875,-0.1174,29.0776,0.790018,,7.713766175491711,4.713766175491711,6.889589320157499,-1.4410531552370962,0.0111541748046875,-8.1148,31.5553,0.929744,,16.523052011368012,13.523052011368012,5.621657678860677,0.22754952716011417,0.026275634765625,-5.6371,36.8012,0.968361,,9.495489286216149,6.495489286216149,2.3569988849695758,-0.11469142114501989,0.02008056640625,-0.3912,36.6101,0.969604,,15.7550377063248,12.7550377063248,2.4683378384874857,-0.07632250578382216,0.023529052734375,-0.5823
0201.png,4,10,0.2827,0.2896,5,84.882,0.050971,25.1386,0.691098,,5.392574426815439,12.997547503384148,0.0146026611328125,25.6884,0.706234,,5.593418066365631,2.593418066365631,12.039795689743729,0.06687372976899751,0.0153656005859375,0.5498,25.5559,0.702794,,5.467794029763371,2.467794029763371,12.270016024853074,0.062392319388280326,0.01483154296875,0.4173,21.303,0.539748,,5.674168287526061,2.6741682875260606,15.023020692491691,-0.4062092425930297,0.0265655517578125,-3.8356,25.4136,0.695637,,5.4377435735515975,2.4377435735515975,12.373211948888386,0.03767386167841932,0.01544189453125,0.275,25.6739,0.703705,,5.6001229014086,2.6001229014086,12.068355425339997,0.06938568120136539,0.0152130126953125,0.5353,25.4317,0.701114,,5.402339140514284,2.402339140514284,12.482600148094917,0.035262984935703894,0.0143890380859375,0.2931
0201.png,4,25,0.6458,0.6427,18,37.1616,0.037265,27.99,0.81961,,5.214616978916966,9.50261582135558,0.013763427734375,28.6755,0.831985,,5.421506488676701,2.421506488676701,8.663688106187712,0.047124573077043076,0.014434814453125,0.6855,28.4489,0.826576,,5.376505820569585,2.3765058205695846,8.922718872871188,0.0489108128064602,0.0144500732421875,0.4589,24.6747,0.754802,,4.561619953780596,1.5616199537805961,11.506095614258049,0.4877056664277039,0.014129638671875,-3.3153,27.7292,0.808084,,5.400830200627759,2.400830200627759,9.581453371475135,0.037827664118882345,0.0158233642578125,-0.2608,28.4912,0.829678,,5.282109901701577,2.2821099017015767,8.888777269723525,0.025397960548037904,0.014312744140625,0.5012,28.4344,0.828565,,5.242135648994439,2.242135648994439,8.954952109240834,0.007455062738984564,0.0144195556640625,0.4444
0201.png,4,50,1.0918,1.0876,41,21.9824,0.029017,30.1945,0.883677,,5.091799934321678,7.399304431607886,0.0130462646484375,30.1932,0.883667,,5.090360794470905,2.0903607944709046,7.400761898457247,0.022929884564899732,0.013031005859375,-0.0013,30.6861,0.889492,,5.25575964211117,2.25575964211117,6.921418281670363,0.04510880946804315,0.013702392578125,0.4916,28.9066,0.872432,,5.11221317655363,2.11221317655363,8.560469784531268,-0.32934212643916794,0.0130767822265625,-1.2879,28.9892,0.858528,,5.680493090195965,2.6804930901959647,8.364579198606444,0.07508902496947674,0.0161895751953125,-1.2053,30.7533,0.892682,,5.099242174596276,2.0992421745962764,6.869806894346998,0.021588298851744115,0.0132598876953125,0.5588,30.7556,0.891636,,5.16446210861731,2.16446210861731,6.8653478065854445,0.005592840602809013,0.0137939453125,0.5611
0201.png,4,75,1.7107,1.7013,71,14.0294,0.021089,32.8492,0.927731,,4.441100032759242,5.377723060678949,0.009857177734375,33.6625,0.93702,,4.665620151373181,1.6656201513731812,4.810308027914572,0.02130311841574062,0.0107879638671875,0.8133,33.3354,0.931595,,4.581393846134783,1.581393846134783,5.020184136653796,0.018738553350935667,0.0105743408203125,0.4862,25.663,0.865707,,5.3241343473295295,2.3241343473295295,7.230007790766335,-0.508342776957459,0.0454254150390625,-7.1862,29.7314,0.883054,,5.8204170461306335,2.8204170461306335,7.716090738758917,0.05196920541898814,0.0166473388671875,-3.1178,33.2526,0.932261,,4.540842890907279,1.540842890907279,5.087093707953379,0.012764794079618573,0.0104827880859375,0.4034,33.3498,0.93252,,4.812868329065681,1.8128683290656813,5.018602961372048,-0.03710361412632527,0.01165771484375,0.5006
0201.png,4,90,2.8917,2.8967,89,8.2996,0.011802,37.2461,0.967496,,3.6751845718685248,3.0094346736869872,0.0065765380859375,37.246,0.967496,,3.6751797122432293,0.6751797122432293,3.0094846944605154,0.009000713430914265,0.0065765380859375,-0.0001,37.457,0.968598,,3.823964631926448,0.8239646319264482,2.884372498106656,-0.013412192834059297,0.0078125,0.2109,29.6087,0.902821,,4.023824063699461,1.023824063699461,8.228024247391799,-0.5943480387008844,0.0091552734375,-7.6374,30.0775,0.897788,,6.096109328189156,3.096109328189156,7.450704879179212,0.07669109913685547,0.0171661376953125,-7.1686,37.3189,0.968486,,3.932913528452384,0.9329135284523842,2.9757285804663685,0.017284301154969418,0.0073394775390625,0.0728,36.4851,0.965875,,5.2128645724525,2.2128645724525002,3.3705802184254297,-0.11059337688995088,0.01153564453125,-0.761
0135.png,5,10,0.2386,0.2424,3,100.5668,0.039161,27.1561,0.675726,,3.711532373873281,9.986115447460067,0.005889892578125,27.5084,0.681522,,3.7039931731268725,0.7039931731268725,9.477539860516199,-0.1388160441826188,0.00604248046875,0.3523,27.5293,0.689521,,3.5981414353173786,0.5981414353173786,9.4262662711141,-0.10364585067940205,0.0058441162109375,0.3732,24.7616,0.624654,,4.519940730642813,1.519940730642813,11.342361413175892,0.04225343755791997,0.018890380859375,-2.3945,27.3004,0.679811,,3.7914994330940877,0.7914994330940877,9.731173093508064,-0.10334523841568381,0.0072784423828125,0.1443,27.5989,0.680405,,3.72235046709755,0.72235046709755,9.333881226448494,-0.1545997089134184,0.006378173828125,0.4428,27.4016,0.683641,,3.649420081990811,0.6494200819908111,9.630113831386623,-0.12556145936141003,0.00567626953125,0.2455
0135.png,5,25,0.5704,0.5625,18,42.0721,0.028751,30.2474,0.820111,,3.5458606005490436,7.331614941416387,0.0058746337890625,30.7307,0.828667,,3.614666746016854,0.6146667460168538,6.859733114470795,-0.04807983761163742,0.0062713623046875,0.4833,30.7249,0.831255,,3.5679429548103423,0.5679429548103423,6.85393146887424,-0.02493030683988374,0.006256103515625,0.4775,24.9989,0.736815,,6.051541545261815,3.0515415452618146,9.528877496849553,-0.5357193971846773,0.0291595458984375,-5.2485,29.7049,0.792473,,4.262817112426367,1.262817112426367,7.756552181746485,0.05875405082358299,0.0087890625,-0.5425,30.6634,0.827338,,3.5696929797322783,0.5696929797322783,6.921195032038575,-0.040847540325393006,0.0060272216796875,0.416,30.622,0.826179,,3.558581151377072,0.558581151377072,6.967299849176854,-0.04816575790263101,0.00604248046875,0.3746
0135.png,5,50,0.9666,0.9572,40,24.8305,0.022774,32.3107,0.884909,,3.609923651625518,5.807469904816747,0.0055999755859375,32.2944,0.88471,,3.599663477022029,0.599663477022029,5.819358791352056,-0.030728678761909083,0.00555419921875,-0.0163,32.7326,0.891444,,3.6438017614226736,0.6438017614226736,5.470165436152355,-0.028871682703240188,0.0060577392578125,0.4219,28.2017,0.87425,,3.3451151915913915,0.3451151915913915,7.763018584696963,0.3719213697250697,0.0068817138671875,-4.109,30.7745,0.834282,,4.777989979672007,1.7779899796720073,6.933742036072479,0.13659565839293403,0.00958251953125,-1.5362,32.709,0.890346,,3.598585011833602,0.598585011833602,5.503533679317089,-0.04084697035696537,0.0057525634765625,0.3983,32.7083,0.88789,,3.6416013454513965,0.6416013454513965,5.499223878339455,-0.07699120505601963,0.005767822265625,0.3976
0135.png,5,75,1.5083,1.493,70,15.9121,0.018095,34.283,0.92648,,3.7502640180926106,4.614123230443752,0.0064239501953125,34.8135,0.931753,,3.6157569533511347,0.6157569533511347,4.294037124396089,-0.016402479808502516,0.0061798095703125,0.5305,34.6388,0.93116,,3.7409880487276337,0.7409880487276337,4.377420478122657,-0.012294570762919302,0.0067596435546875,0.3558,27.7718,0.899098,,4.903780199796951,1.9037801997969508,5.926404627302538,-0.2944128614459635,0.0518798828125,-6.5112,31.4129,0.85953,,5.306142597737666,2.306142597737666,6.4710992615433565,0.2517199731293467,0.0103302001953125,-2.8701,34.5292,0.930159,,3.698947854669983,0.6989478546699832,4.458226914071054,-0.05074001593517543,0.0065155029296875,0.2462,34.7133,0.928365,,3.752975118269039,0.7529751182690392,4.34110981405122,-0.06102174176367631,0.0066375732421875,0.4303
0135.png,5,90,2.6112,2.6122,89,9.191,0.011703,37.729,0.965254,,3.7528046853096564,2.984390399858156,0.0045928955078125,37.7289,0.965254,,3.752685522141083,0.7526855221410829,2.9844342488105613,-0.03245161493641572,0.0045928955078125,-0.0001,38.0284,0.967762,,3.772345674821254,0.772345674821254,2.8266043583088116,-0.03758039888654044,0.00531005859375,0.2994,31.0952,0.91432,,3.87403257277728,0.87403257277728,6.023894984804041,-0.613127787710476,0.00421142578125,-6.6338,31.8317,0.873761,,5.676032103426878,2.676032103426878,6.202935153477092,0.2858867585223012,0.010833740234375,-5.8973,37.8787,0.96709,,3.7151835867233713,0.7151835867233713,2.9183059127316633,-0.050660453620814096,0.0048980712890625,0.1497,37.7842,0.963765,,3.8522198223646584,0.8522198223646584,2.9371900717299257,-0.09541526393484742,0.005096435546875,0.0552
0028.png,6,10,0.2469,0.2435,1,97.2104,0.031399,27.6228,0.771741,,6.3000265676456655,8.006834695853641,0.0150604248046875,28.2166,0.793437,,5.634197419408641,2.6341974194086406,7.088847226105683,-0.026032370399526404,0.0141143798828125,0.5938,28.1174,0.789401,,5.656908953081705,2.6569089530817047,7.2194484959736975,-0.1056637484925111,0.0136566162109375,0.4946,24.691,0.728483,,7.253729570511321,4.253729570511321,10.278165408625982,0.06579487149061751,0.0242919921875,-2.9318,27.7529,0.787007,,6.0898039401490704,3.0898039401490704,7.922283863779594,-0.32954548891387186,0.014984130859375,0.1301,28.2449,0.797454,,5.861966410558372,2.861966410558372,7.056905531502716,-0.07723645334972665,0.0145111083984375,0.6221,27.9052,0.783027,,5.891705676632903,2.8917056766329026,7.5598126483086885,-0.021579120674842054,0.014404296875,0.2824
0028.png,6,25,0.4863,0.4927,17,49.3494,0.021153,30.9859,0.855999,,5.983053559871944,5.394005987006014,0.0146026611328125,31.5638,0.867273,,5.706159666953962,2.706159666953962,4.764666228266722,-0.04237071882371677,0.0135498046875,0.5779,31.4617,0.863961,,5.606814043910275,2.6068140439102754,4.902245028735299,-0.04198665947481555,0.01348876953125,0.4758,26.9467,0.812122,,9.271974355591587,6.271974355591587,8.958136504712206,-0.8494580834714985,0.02392578125,-4.0392,30.4287,0.850721,,7.063401341071811,4.063401341071811,6.183356996322278,-0.05114033941736501,0.0153045654296875,-0.5572,31.3786,0.864118,,5.866522741970877,2.8665227419708774,4.994227211858468,0.024079858130309474,0.0133209228515625,0.3927,31.3102,0.862255,,5.783005190383011,2.783005190383011,5.056667155558469,0.044987598600291015,0.0139312744140625,0.3243
0028.png,6,50,0.7828,0.7823,40,30.6583,0.016333,33.0058,0.895252,,5.372128384484972,4.164823699187131,0.013092041015625,32.968,0.894506,,5.28917363929385,2.2891736392938498,4.203618996180597,0.022312318173597724,0.0127410888671875,-0.0378,33.3524,0.898655,,5.130591957489843,2.130591957489843,3.8699986980244283,-0.05435207895082288,0.0119171142578125,0.3466,28.0811,0.878728,,3.07035032780518,0.0703503278051798,7.633394911567486,0.202703519633024,0.00897216796875,-4.9247,31.6339,0.877865,,7.304279189445245,4.304279189445245,5.569091757389976,0.023755575155955527,0.01409912109375,-1.3719,33.316,0.898981,,5.03419422618333,2.03419422618333,3.8988863082871843,0.0257056749694557,0.01177978515625,0.3102,33.3163,0.898986,,5.2192324372622725,2.2192324372622725,3.9091365056352134,0.016322312379037415,0.01202392578125,0.3105
0028.png,6,75,1.2258,1.2233,70,19.5783,0.012798,34.6966,0.92293,,4.737679002556935,3.2634664751261973,0.0107421875,35.0259,0.925969,,4.388102156295016,1.388102156295016,3.0019508499309615,0.016306096214097676,0.009368896484375,0.3293,34.8393,0.923834,,4.738944525475461,1.7389445254754614,3.157102460993306,-0.0573116785799297,0.010711669921875,0.1427,26.8825,0.898635,,7.41772727175298,4.41772727175298,4.9679957101497925,-0.34755401474107395,0.1141815185546875,-7.8141,32.3532,0.894963,,7.754432035924703,4.754432035924703,5.251736302998635,0.094846150499474,0.0140380859375,-2.3434,34.7831,0.924302,,4.819789545442105,1.819789545442105,3.203989210882916,0.037876210950240914,0.0105133056640625,0.0865,34.9463,0.925173,,4.8205652223009094,1.8205652223009094,3.0929155511260418,0.01733566122491858,0.010009765625,0.2497
0028.png,6,90,2.1468,2.1769,89,11.1796,0.008853,36.9459,0.949992,,3.8133560765871417,2.257423678296563,0.007171630859375,36.9458,0.949991,,3.8129911181732274,0.8129911181732274,2.257448026576867,0.005100974866209441,0.007171630859375,-0.0001,36.783,0.949243,,4.485842006456778,1.485842006456778,2.357026585234425,-0.04818202524112953,0.0100555419921875,-0.1629,27.0691,0.921568,,1.989614051889925,-1.010385948110075,9.154988222841308,-0.24387547765729178,0.0001983642578125,-9.8768,32.918,0.907661,,8.25981435565946,5.25981435565946,5.061585838140931,0.1280940698696138,0.0138397216796875,-4.0279,36.9426,0.950521,,4.2287690219671,1.2287690219671,2.2661225279403965,-0.019417012138826604,0.0078887939453125,-0.0033,37.0349,0.950588,,4.850317846918787,1.850317846918787,2.220885293474741,0.010529898244321554,0.0077362060546875,0.089
0707.png,7,10,0.4911,0.5132,7,48.8725,0.073423,21.6747,0.727236,,5.239942181324882,18.72297088392008,0.0127716064453125,22.365,0.746463,,5.847526908449368,2.8475269084493684,16.999927460912268,0.10907938645985742,0.0148773193359375,0.6903,22.2548,0.74509,,5.711568402780397,2.7115684027803972,17.257269453579656,0.07771675311866305,0.014251708984375,0.5801,19.7846,0.60628,,5.926285456907509,2.926285456907509,23.225534712719654,0.27111759589430123,0.02001953125,-1.8901,21.8916,0.722608,,5.298266808602024,2.2982668086020244,18.29413526877816,-0.0899920335174912,0.01324462890625,0.2169,22.2251,0.741316,,5.788895185645679,2.7888951856456794,17.446888326553264,0.11496715929603275,0.014404296875,0.5504,22.0078,0.738466,,5.4130120504678345,2.4130120504678345,17.882866967604283,0.03604619967790529,0.0131988525390625,0.3331
0707.png,7,25,0.9866,0.9762,20,24.3255,0.054656,23.9153,0.822458,,5.167752056042537,13.937161389783789,0.0128173828125,24.8506,0.842949,,5.792222379028877,2.7922223790288774,12.017182341077028,0.06532683616737978,0.01531982421875,0.9353,24.5874,0.837576,,5.724957752175373,2.7249577521753734,12.661732359620727,0.09950447076354835,0.0150299072265625,0.6721,22.1612,0.765948,,6.287445770374066,3.287445770374066,16.905761047993856,0.30409430987984076,0.0171966552734375,-1.7541,23.6591,0.803105,,5.3962941936693225,2.3962941936693225,14.79998120946438,-0.0773572805656143,0.0137786865234375,-0.2562,24.4104,0.834235,,5.560919054154816,2.560919054154816,13.051739648885405,0.05723132854055345,0.01385498046875,0.4951,24.3925,0.833403,,5.4278769481723526,2.4278769481723526,13.059879344696055,0.04189428904717548,0.0137176513671875,0.4772
0707.png,7,50,1.5808,1.5907,44,15.1818,0.040989,25.7149,0.872757,,5.112449386884591,10.452182360538675,0.0117034912109375,25.7117,0.872432,,5.107454300742955,2.1074543007429547,10.457514445938413,0.015915606753094183,0.0117034912109375,-0.0032,26.3414,0.883429,,5.466133645734015,2.466133645734015,9.448513096128785,0.04901068818076781,0.012786865234375,0.6265,24.3615,0.853448,,4.270024208324614,1.2700242083246138,13.445187846379103,0.4284304970570727,0.0091094970703125,-1.3534,24.5087,0.8351,,5.621418008897958,2.621418008897958,13.345992602865698,-0.10376338268830936,0.0146331787109375,-1.2062,26.2446,0.882616,,5.1186791769343065,2.1186791769343065,9.640670508309032,0.05839132199231576,0.0120849609375,0.5297,26.3222,0.883007,,5.243541002094204,2.2435410020942044,9.608348727049666,0.031038313696742568,0.01287841796875,0.6073
0707.png,7,75,2.3677,2.3689,72,10.1365,0.027158,27.7935,0.909761,,4.333540685177262,6.925236646054584,0.009521484375,28.3972,0.918883,,4.57996689159437,1.5799668915943696,5.962388657005861,0.00919773303884863,0.0111083984375,0.6037,28.2249,0.915781,,4.549863161519249,1.5498631615192489,6.351680280444048,-0.003598006591737974,0.0105743408203125,0.4314,23.9347,0.867797,,5.895120200636383,2.8951202006363834,11.198214808072116,-0.1670045345322323,0.0248565673828125,-3.8588,24.9747,0.850577,,5.897325839081978,2.8973258390819776,12.739830815979973,-0.11252664919640491,0.0152130126953125,-2.8188,27.9567,0.912891,,4.783891838364247,1.783891838364247,6.859660962559628,0.02139408005071475,0.01019287109375,0.1632,28.1426,0.915407,,5.12702504484118,2.1270250448411803,6.8782719234861105,0.006686668823084073,0.012664794921875,0.3491
0707.png,7,90,3.7995,3.8488,89,6.3165,0.01312,30.5481,0.943844,,3.7740933621085824,3.3456586432524804,0.0064544677734375,30.5481,0.943844,,3.773983253750585,0.7739832537505849,3.3456845396196617,-0.00707838082193312,0.0064544677734375,0.0,30.7168,0.94565,,3.980173212162001,0.980173212162001,3.3193741699235266,-0.050797574832166806,0.007659912109375,0.1687,25.4648,0.888113,,4.970275064465727,1.970275064465727,12.183691747995505,-0.8140130667593766,0.01153564453125,-5.0833,25.3873,0.860401,,6.008464287874485,3.008464287874485,12.482637230324642,-0.12240794536191918,0.0158843994140625,-5.1608,30.3511,0.943404,,5.2492662868273605,2.2492662868273605,3.8983916438105264,0.07058889790708474,0.0091705322265625,-0.197,29.9547,0.941403,,6.341032141047986,3.341032141047986,5.236335122409647,-0.016058865960794838,0.01495361328125,-0.5934
0231.png,8,10,0.3839,0.3783,6,62.512,0.066056,23.2055,0.667746,,4.4412132198963725,16.84435689786859,0.009613037109375,23.5817,0.666436,,4.614308068040289,1.6143080680402893,16.03234983135547,0.29479397481954944,0.0105438232421875,0.3762,23.5263,0.670993,,4.552127701723535,1.5521277017235349,16.137851774020007,0.225853366632318,0.01025390625,0.3208,20.9979,0.466779,,4.869467428310429,1.8694674283104291,19.37584648676104,0.417424754556124,0.0197296142578125,-2.2076,23.2572,0.645704,,4.530540519153448,1.5305405191534476,16.418240707694146,0.32829545038795577,0.00982666015625,0.0517,23.5895,0.666514,,4.633735874782057,1.6337358747820572,16.011719844084134,0.2900743198495739,0.0106048583984375,0.384,23.4643,0.674163,,4.524917188988975,1.524917188988975,16.294612860380347,0.20883935551992686,0.010223388671875,0.2588
0231.png,8,25,0.8449,0.8369,19,28.4054,0.050402,25.6137,0.805893,,4.348612019197633,12.852494602986738,0.0098114013671875,26.0458,0.809614,,4.491030157727606,1.4910301577276064,12.144453045155604,0.16938786186662447,0.0107574462890625,0.4321,25.9463,0.807441,,4.477976415873863,1.4779764158738633,12.285909625674805,0.16679763984096888,0.010101318359375,0.3326,22.4791,0.657272,,4.082868258981281,1.0828682589812813,15.977669557444083,0.7214742098092778,0.0072479248046875,-3.1346,25.0773,0.765888,,4.553946902316346,1.553946902316346,13.3736112187815,0.3227835882605256,0.0103759765625,-0.5364,25.9704,0.81172,,4.419005070881291,1.4190050708812914,12.264886562304449,0.1310451717756286,0.0099639892578125,0.3567,25.9665,0.811138,,4.444719786779974,1.4447197867799737,12.279202498383953,0.1420077562544257,0.0100555419921875,0.3528
0231.png,8,50,1.4014,1.3999,43,17.1252,0.040418,27.5195,0.875273,,4.343029675441052,10.306629854205466,0.0095062255859375,27.519,0.875269,,4.342642061124307,1.342642061124307,10.307311898090395,0.05074464209213688,0.0095367431640625,-0.0005,27.9463,0.878921,,4.456746833498241,1.456746833498241,9.72258810232184,0.11402769178851307,0.0100250244140625,0.4268,25.9791,0.768742,,4.2656884883758535,1.2656884883758535,12.034031660876048,-0.13515013560253947,0.0098114013671875,-1.5404,25.9863,0.816266,,4.624884442894499,1.6248844428944986,12.003413296924213,0.3170283561466939,0.010345458984375,-1.5332,28.0189,0.882057,,4.341862894496002,1.3418628944960016,9.656448977222775,0.05584501760303514,0.009765625,0.4994,28.034,0.879726,,4.423383296411193,1.4233832964111928,9.6230036592551,0.1029294147645571,0.01007080078125,0.5145
0231.png,8,75,2.1956,2.1885,72,10.9309,0.02861,30.4,0.928865,,3.880419832542049,7.295482613392256,0.0074005126953125,31.1431,0.937943,,4.015041596216277,1.0150415962162773,6.602436482789066,0.03987709034521273,0.0086517333984375,0.7431,30.8274,0.93172,,3.9660647794635793,0.9660647794635793,6.863793909606355,0.044804811835465724,0.0082550048828125,0.4274,25.2913,0.807627,,4.148114292211133,1.1481142922111331,10.62432380183805,0.05727994668888969,0.0212554931640625,-5.1087,26.5005,0.842889,,4.809023702487812,1.8090237024878117,11.331742154764449,0.3212873805816824,0.0109710693359375,-3.8995,30.8038,0.932202,,3.94450424135884,0.9445042413588398,6.907485503652321,0.008368299277792804,0.0078125,0.4038,30.7204,0.929431,,4.055754271119741,1.0557542711197412,6.93215365491038,0.09291412010416111,0.0087127685546875,0.3204
0231.png,8,90,3.6251,3.6262,89,6.6205,0.014009,35.7758,0.974152,,3.449123196135615,3.5723411709871056,0.005096435546875,35.7759,0.974152,,3.4492469011827063,0.44924690118270627,3.5723096298166412,0.01394304342048757,0.005096435546875,0.0001,35.9901,0.974346,,3.477173140451996,0.4771731404519959,3.401274655634769,0.040458631793818395,0.0055084228515625,0.2143,26.8401,0.851249,,3.7557363720506243,0.7557363720506243,11.336348638922866,-0.5837743314347807,0.0085601806640625,-8.9357,26.7205,0.854873,,4.909411873184262,1.9094118731842622,11.080904832909967,0.3251761673763135,0.01153564453125,-9.0553,35.4559,0.973141,,4.1141792754514865,1.1141792754514865,3.7401853935876743,0.01541396038375175,0.006103515625,-0.3199,33.381,0.964067,,4.366995790498882,1.3669957904988816,4.937909860237752,0.10748629099318639,0.0087738037109375,-2.3948
0490.png,9,10,0.278,0.2793,4,86.331,0.041447,25.6647,0.711811,,7.331273929477233,10.568921965512068,0.0152130126953125,26.3082,0.72899,,6.841099639695612,3.841099639695612,9.323878443962336,0.21088762744818795,0.0142974853515625,0.6435,26.1388,0.723673,,6.786158262557617,3.786158262557617,9.616943858245449,0.1279998530578404,0.0145111083984375,0.4741,21.5867,0.513777,,7.42059659854434,4.42059659854434,14.421429190410604,0.41871312261530647,0.029754638671875,-4.078,25.7881,0.717041,,6.679484780103927,3.6794847801039268,9.91420052851077,0.0011057407607686068,0.015960693359375,0.1234,26.253,0.73218,,7.17150904671451,4.17150904671451,9.441594635333145,0.20264986285544095,0.0152740478515625,0.5883,25.9304,0.722677,,7.051314121715422,4.051314121715422,10.05279334851583,0.09809682303663354,0.0157623291015625,0.2657
